OrganisationID,OrganisationCode,OrganisationType,SubType,OrganisationStatus,IsPimsManaged,OrganisationName,Address1,Address2,Address3,City,County,Postcode,Latitude,Longitude
750286,AA0,Trust,Independent,Visible,FALSE,Bridgegate Surgical Services,Bridgegate Surgery,North Road,,Retford,Nottinghamshire,DN22 7XF,53.32542419,-0.95060426
750299,NO0,Trust,Independent,Visible,TRUE,Healthharmonie Limited,Unit B,,,,,,,
750364,NO1,Trust,Independent,Visible,FALSE,Bridgegate Surgical Services,Bridgegate Surgery,North Road,,Retford,Nottinghamshire,DN22 7XF,53.32542419,-0.95060426
750553,NO2,Trust,Independent,Visible,TRUE,Mental Health Matters,Avalon House,St. Catherines Court,Sunderland Enterprise Park,Sunderland,Tyne And Wear,SR5 3XJ,54.91710663,-1.430391788
750943,NO3,Trust,Independent,Visible,FALSE,Woodfield Physiotherapy Ltd,Woodfield Physiotherapy Centre,1 Oxford Building,,,,,,
864407,NO4,Trust,Independent,Visible,FALSE,Herts Mind Network,139 Leighton Buzzard Road,,,Hemel Hempstead,Hertfordshire,HP1 1HN,51.75419998,-0.47470212
864409,NO5,Trust,Independent,Visible,FALSE,The Surgery,Millbrook,,,Torpoint,Cornwall,PL10 1DE,50.34838867,-4.215146065
864431,NO6,Trust,Independent,Visible,TRUE,Rethink Mental Illness,15Th Floor,Albert Embankment,,London,,SE1 7TP,51.48796463,-0.123724066
864522,AA4,Trust,Independent,Visible,FALSE,Intrahealth Ltd,1St Floor,,,,,,,
864524,AA5,Trust,Independent,Visible,TRUE,Compass Wellbeing Community Interest Company,Steels Lane Health Centre,384-388 Commercial Road,,London,Greater London,E1 0LR,51.51350021,-4.97E-02
864564,AA6,Trust,Independent,Visible,FALSE,Assisted Conception Unit Ltd,Leytonstone House,Leytonstone,,London,Greater London,E11 1GA,51.57143402,1.49E-02
864712,AA7,Trust,Independent,Visible,FALSE,Leyland Physiotherapy,83 Bow Lane,,,Leyland,Lancashire,PR25 4YB,53.69550323,-2.684198141
978284,AA8,Trust,Independent,Visible,FALSE,Smart Cjs,Building B,Kirtlington Business Centre,Slade Farm,,,,,
978397,AA9,Trust,Independent,Visible,FALSE,Cotter Laubis Partners,Bellegrove Surgery,174 Bellegrove Road,,Welling,Kent,DA16 3RE,51.46456146,9.58E-02
978415,AAA,Trust,Independent,Visible,FALSE,Boots UK Limited,Headquarters,Thane Road,,Nottingham,Nottinghamshire,NG90 1BS,52.92713928,-1.184082389
978417,AAC,Trust,Independent,Visible,FALSE,Rila Publications Ltd,73 Newman Street,,,London,Greater London,W1T 3EJ,51.51759338,-0.136012077
978672,AAD,Trust,Independent,Visible,FALSE,Healogics Ltd,43 Gildredge Road,,,Eastbourne,East Sussex,BN21 4RY,50.76684189,0.281194508
978727,AAE,Trust,Independent,Visible,FALSE,Ssafa Care CIC,Queen Elizabeth House,4 St. Dunstan's Hill,,London,Greater London,EC3R 8AD,51.50941849,-8.29E-02
978734,AAF,Trust,Independent,Visible,FALSE,360 Care Ltd,Cromwell Primary Care Centre,Cromwell Road,,Grimsby,South Humberside,DN31 2BH,53.56782913,-0.108773343
978743,AAG,Trust,Independent,Visible,FALSE,Solicitude Ltd,78 Headlands,,,Kettering,Northamptonshire,NN15 6DQ,52.38806152,-0.728193104
978825,AAH,Trust,Independent,Visible,FALSE,Tetbury Hospital Trust Ltd,Malmesbury Road,,,Tetbury,Gloucestershire,GL8 8XB,51.63522339,-2.154657364
978863,AAJ,Trust,Independent,Visible,FALSE,Isis Chiropractic Centres,Isis House,50 Tilers Road,Kiln Farm,Milton Keynes,Buckinghamshire,MK11 3EA,52.04212952,-0.821872532
978973,AAK,Trust,Independent,Visible,FALSE,London Cancer - Uclpartners,3Rd Floor,170 Tottenham Court Road,,London,Greater London,W1T 7HA,51.52270889,-0.135976151
979461,AAL,Trust,Independent,Visible,FALSE,Cancer Care,Slynedales,Slyne Road,,Lancaster,Lancashire,LA2 6ST,54.06749725,-2.804047823
979496,AAM,Trust,Independent,Visible,FALSE,Personalised 4 Autism,Suite 403 Kg Business Centre,Kingsfield Way,Dallington,Northampton,Northamptonshire,NN5 7QS,52.25220871,-0.917219937
979502,AAN,Trust,Independent,Visible,FALSE,Alexin Healthcare Ltd,36 King Street,Duffield,,Belper,Derbyshire,DE56 4EU,52.98908234,-1.489941239
979636,AAP,Trust,Independent,Visible,FALSE,Accipiter Limited,Newtown House,Newtown Road,,Henley-On-Thames,Oxfordshire,RG9 1HG,51.52936172,-0.895513415
979669,AAQ,Trust,Independent,Visible,FALSE,Gp Primary Choice Ltd,21 Nunns Road,,,Colchester,Essex,CO1 1EJ,51.89186096,0.897727311
979671,AAR,Trust,Independent,Visible,FALSE,Lifeline Project Ltd,101-103 Oldham Street,,,Manchester,Greater Manchester,M4 1LW,53.48361969,-2.234591007
979683,AAT,Trust,Independent,Visible,TRUE,Hidden Hearing Limited,Medway Street,,,Maidstone,Kent,ME14 1HL,51.27332687,0.520288587
979837,AAV,Trust,Independent,Visible,TRUE,Community Health And Eyecare Limited,Head Office,34 Victoria Road,Fulwood,Preston,Lancashire,PR2 8NE,53.77734756,-2.704937458
979839,AAW,Trust,Independent,Visible,FALSE,Allied Healthcare Group,Beaconsfield Court,Beaconsfield Road,,Hatfield,Hertfordshire,AL10 8HU,51.76654434,-0.217077643
979841,AAX,Trust,Independent,Visible,FALSE,Sydenham House Medical Practice,Mill Court,,,Ashford,Kent,TN24 8DN,51.1463623,0.880323648
979843,AAY,Trust,Independent,Visible,FALSE,Holbeach And East Elloe Hospital Trust,Holbeach & East Elloe Hospital,Boston Road North,Holbeach,Spalding,Lincolnshire,PE12 8AQ,52.81687927,2.53E-03
979845,AC0,Trust,Independent,Visible,TRUE,East Lancashire Medical Services Ltd,St. Ives House,Accrington Road,,Blackburn,Lancashire,BB1 2EG,53.74780273,-2.442486048
1094544,AC2,Trust,Independent,Visible,FALSE,The Herne Bay Opthalmology Clinic,Beltinge & Reculver Surgery,269 Reculver Road,Beltinge,Herne Bay,Kent,CT6 6SR,51.36916351,1.170112967
1094546,AC6,Trust,Independent,Visible,FALSE,New Hayesbank Surgery Clinics,New Hayesbank Surgery,Cemetery Lane,Kennington,Ashford,Kent,TN24 9JZ,51.15760422,0.878850102
1094561,AC7,Trust,Independent,Visible,TRUE,Cobalt Unit Appeal Fund,Thirlestaine Road,,,Cheltenham,Gloucestershire,GL53 7AS,51.88848495,-2.069857597
1094563,AC8,Trust,Independent,Visible,FALSE,North East Community Health Network,Redcar Primary Care Hospital,West Dyke Road,,Redcar,Cleveland,TS10 4NW,54.60081482,-1.069577694
1094571,ACA,Trust,Independent,Visible,TRUE,Cumbria Medical Services,1A,Lakeland Business Park,Lamplugh Road,Cockermouth,Cumbria,CA13 0QT,54.6562767,-3.372412682
1094577,AC9,Trust,Independent,Visible,FALSE,Cupris Ltd,Innovation Rca,The Dyson Building,20 Howie Street,,,,,
1094692,ACC,Trust,Independent,Visible,FALSE,Ardens Ltd,Station House,North Street,,Havant,Hampshire,PO9 1QU,50.85406113,-0.980696082
1094694,ACD,Trust,Independent,Visible,FALSE,Charing Practice Ltd,1 Surgery Close,Charing,,Ashford,Kent,TN27 0AW,51.20950699,0.79113239
1094696,ACE,Trust,Independent,Visible,FALSE,Charing Medical Partnership,1 Surgery Close,Charing,,Ashford,Kent,TN27 0AW,51.20950699,0.79113239
1094734,ACF,Trust,Independent,Visible,FALSE,Carers Centre Newcastle,6 Saville Place,,,Newcastle Upon Tyne,Tyne And Wear,NE1 8DQ,54.97612381,-1.609582543
1094751,ACG,Trust,Independent,Visible,FALSE,New Medical Systems Limited,South Bank Technopark,90 London Road,,London,Greater London,SE1 6LN,51.49687576,-0.101344369
1094817,ACH,Trust,Independent,Visible,FALSE,Whitstable Medical Practice,Estuary View Medical Centre,Boorman Way,,Whitstable,Kent,CT5 3SE,51.34088135,1.012646556
1094859,ACJ,Trust,Independent,Visible,FALSE,Dependability Ltd,Bizspace,,,,,,,
1095003,ACL,Trust,Independent,Visible,FALSE,Coastal Clinics,South Street,,,Gosport,Hampshire,PO12 1ES,50.794384,-1.118800282
1095065,ACM,Trust,Independent,Visible,FALSE,Eye Care Medical Ltd,Vision House,Gunco Lane,,Macclesfield,Cheshire,SK11 7JL,53.25070953,-2.11887002
1095171,ACN,Trust,Independent,Visible,FALSE,Wessex Fertility Ltd,Stag Gates House,63/64 The Avenue,,Southampton,Hampshire,SO17 1XS,50.91904068,-1.404459476
1095188,ACP,Trust,Independent,Visible,FALSE,Fortius Clinic,17 Fitzhardinge Street,,,London,Greater London,W1H 6EQ,51.51644135,-0.153498933
1095252,ACQ,Trust,Independent,Visible,FALSE,Thompson Opticians Ltd,6 Clayport Street,,,Alnwick,Northumberland,NE66 1JU,55.41289902,-1.708241224
1095624,ACR,Trust,Independent,Visible,FALSE,Vision Checks Ltd,Woodlands,Skiveralls,Chalford Hill,Stroud,Gloucestershire,GL6 8QJ,51.72504425,-2.15508008
1095661,ACT,Trust,Independent,Visible,FALSE,Atlas Physiotherapy Ltd,Unit 1-3,29 Sandgate,,Penrith,Cumbria,CA11 7TJ,54.66521454,-2.750401974
1095764,ACV,Trust,Independent,Visible,FALSE,Kingsnorth Medical Services Ltd,Ashford Road,Kingsnorth,,Ashford,Kent,TN23 3ED,51.12066269,0.859887719
1095766,ACW,Trust,Independent,Visible,FALSE,Advance Physiotherapy,24 Musters Road,West Bridgford,,Nottingham,Nottinghamshire,NG2 7PL,52.93537521,-1.133384943
1095791,ACX,Trust,Independent,Visible,FALSE,Yorkshire Healthcare Partners Ltd,Brough Surgery,4 Centurion Way,,Brough,North Humberside,HU15 1AY,53.7289772,-0.567620993
1095838,ACY,Trust,Independent,Visible,FALSE,Northamptonshire Forensic Medical Services,Northamptonshire Police,Kettering Police Station,London Road,Kettering,Northamptonshire,NN15 7QP,52.39729309,-0.725634873
1095842,AD0,Trust,Independent,Visible,FALSE,Blackberry Clinic,Blackberry Court,Walnut Tree,,Milton Keynes,Buckinghamshire,MK7 7PB,52.02188873,-0.691208899
1095848,AD6,Trust,Independent,Visible,FALSE,Nl Group Limited,The Riverside Building,Livingstone Road,,Hessle,North Humberside,HU13 0DZ,53.71887207,-0.423750877
1095972,AD7,Trust,Independent,Visible,FALSE,Westminster Mind,Radstock House,5 Eccleston Street,,London,Greater London,SW1W 9LX,51.49435806,-0.148139104
1096075,AD8,Trust,Independent,Visible,FALSE,Enhanced Optometry Services Ltd.,15 Market Hill,Coggeshall,,Colchester,Essex,CO6 1TS,51.87129211,0.685957968
1096117,AD9,Trust,Independent,Visible,TRUE,Greenbrook Healthcare (Hounslow) Limited,Marston House,5 Elmdon Lane,Marston Green,Birmingham,West Midlands,B37 7DL,52.46517944,-1.75248301
1169041,ADA,Trust,Independent,Visible,TRUE,Baywater Healthcare Ltd,2 Millennium Gate,Westmere Drive,,Crewe,Cheshire,CW1 6XB,53.09109879,-2.421068192
1169044,ADC,Trust,Independent,Visible,FALSE,Healthspace South,6 Cliveden Office Village,Lancaster Road,Cressex Business Park,High Wycombe,Buckinghamshire,HP12 3YZ,51.61920547,-0.770526469
1169050,ADD,Trust,Independent,Visible,FALSE,Voyage Care,Wall Island,Birmingham Road,,Lichfield,Staffordshire,WS14 0QP,52.65264511,-1.834797621
1279637,ADE,Trust,Independent,Visible,FALSE,Thames Valley Ambulance And Paramedic Service,1 Watling Terrace,Bletchley,,Milton Keynes,Buckinghamshire,MK2 2BT,51.99763107,-0.712542117
1279762,ADF,Trust,Independent,Visible,FALSE,Northwest Diagnostic & Treatment Services,Manor House Surgery,Manor Street,,Glossop,Derbyshire,SK13 8PS,53.44365311,-1.945130467
1279819,ADG,Trust,Independent,Visible,FALSE,Braintree Clinical Services Limited,Braintree Community Hospital,Chadwick Drive,,Braintree,Essex,CM7 2AL,51.87987137,0.540419936
1279821,ADH,Trust,Independent,Visible,FALSE,Wsdm Ltd,67 Oxenturn Road,Wye,,Ashford,Kent,TN25 5AY,51.1791954,0.938064635
1349244,ADJ,Trust,Independent,Visible,FALSE,Headway Dorset,22 Albany Park,Cabot Lane,,Poole,Dorset,BH17 7BX,50.74372864,-1.990608215
1349418,ADK,Trust,Independent,Visible,FALSE,Kemp Town Healthcare Ltd,Suite 3,Middlesex House,Rutherford Close,Stevenage,Hertfordshire,SG1 2EF,51.90746307,-0.219803557
1349537,ADL,Trust,Independent,Visible,TRUE,Bath Fertility Centre Ltd,Roman Way,Bath Business Park,Peasedown St John,Bath,Avon,BA2 8SG,51.31223679,-2.414344072
1349760,ADP,Trust,Independent,Visible,FALSE,Kent Institute Of Medicine And Surgery,50 Farringdon Road,,,London,Greater London,EC1M 3HE,51.52036667,-0.105498955
1349763,ADM,Trust,Independent,Visible,FALSE,Reflexive Solutions Ltd,The Enterprise Centre,University Of Hull,Cottingham Road,Hull,North Humberside,HU6 7RX,53.76964188,-0.36714977
1349765,ADN,Trust,Independent,Visible,TRUE,Primary Integrated Community Services Ltd,Unit H4 Ash Tree Court,Nottingham Business Park,,Nottingham,Nottinghamshire,NG8 6PY,52.98146439,-1.23810935
1349811,ADQ,Trust,Independent,Visible,FALSE,Havering Primary Care Ent Service,Rush Green Surgery,261 Dagenham Road,,Romford,Essex,RM7 0XR,51.56072617,0.175982818
1349822,ADR,Trust,Independent,Visible,FALSE,Communitas Clinics Ltd,83 Brigstock Road,,,Thornton Heath,Surrey,CR7 7JH,51.39734268,-0.103398599
1521800,ADW,Trust,Independent,Visible,FALSE,Beehive Solutions Ltd,Sir Charles House,35 Woodford Avenue,Gants Hill,Ilford,Essex,IG2 6UF,51.57729721,6.52E-02
1521811,ADT,Trust,Independent,Visible,FALSE,Concordia Health Group Limited,Unit 10.1.1,The Leather Market,Weston Street,London,Greater London,SE1 3ER,51.49994278,-0.08489266
1521947,ADV,Trust,Independent,Visible,FALSE,Bromsgrove Physiotherapy Ltd,Grove Cottage,Holt Heath,,Worcester,Worcestershire,WR6 6LZ,52.26599884,-2.27347064
1521986,ADX,Trust,Independent,Visible,FALSE,Leeds Counselling,Leeds Bridge House,Hunslet Road,,Leeds,West Yorkshire,LS10 1JN,53.79302979,-1.541161776
1521989,ADY,Trust,Independent,Visible,FALSE,Ambulant Physiotherapy Ltd,301 Plungington Road,Fulwood,,Preston,Lancashire,PR2 3PS,53.77608109,-2.71537137
1521997,AE0,Trust,Independent,Visible,FALSE,Symbol (UK) Limited,Newington Manor,Callaways Lane,Newington,Sittingbourne,Kent,ME9 7LU,51.35017776,0.668444097
1634828,AE4,Trust,Independent,Visible,FALSE,H M Partnership LLP,27 Bridge Street,,,Hitchin,Hertfordshire,SG5 2DF,51.94533539,-0.277770251
1634830,AE5,Trust,Independent,Visible,FALSE,Response Physiotherapy Ltd HQ,34 Millicent Road,West Bridgford,,Nottingham,Nottinghamshire,NG2 7PZ,52.93465805,-1.131435275
1635227,AE6,Trust,Independent,Visible,FALSE,Ablecare,Able House,Duchess Street,Shaw,Oldham,Lancashire,OL2 7UT,53.58573532,-2.093571663
1635229,AE7,Trust,Independent,Visible,FALSE,Havering Community Gynaecology Service,Berwick Surgery,17 Berwick Road,,Rainham,Essex,RM13 9QU,51.52718353,0.213986725
1635267,AE8,Trust,Independent,Visible,FALSE,The Sussex Beacon,10 Bevendean Road,,,Brighton,East Sussex,BN2 4DE,50.83841705,-0.113125227
1635269,AE9,Trust,Independent,Visible,FALSE,Achor Healthcare Limited,Red Lion House,London Road,Bentley,Farnham,Surrey,GU10 5HY,51.19009018,-0.876639009
1708517,AEA,Trust,Independent,Visible,FALSE,Oxford & Bucks Urology Partnership Ltd,6 Queens Square,Ascot Business Park,Lyndhurst Road,Ascot,Berkshire,SL5 9ED,51.40587997,-0.677022696
1708601,AEC,Trust,Independent,Visible,TRUE,London Eye Hospital Ltd,29A Wimpole Street,,,London,,W1G 8GW,51.5188942,-0.148340419
1708604,AED,Trust,Independent,Visible,FALSE,Primary Eyecare (North Yorkshire & Humber) Limited,2 Woodbridge Street,,,London,Greater London,EC1R 0DG,51.52386093,-0.103508808
1708624,AEE,Trust,Independent,Visible,FALSE,Cadmas Ltd.,2 Croft Avenue,Shap,,Penrith,Cumbria,CA10 3NR,54.52806854,-2.674348831
1819409,AEF,Trust,Independent,Visible,FALSE,Midlands Eye Care Limited,6 Lichfield Street,,,Burton-On-Trent,Staffordshire,DE14 3RD,52.80063248,-1.631704569
1819614,AEG,Trust,Independent,Visible,FALSE,Quay Health Solutions CIC,Surrey Docks Health Centre,Downtown Road,,London,Greater London,SE16 6NP,51.50075531,-3.72E-02
1819675,AEH,Trust,Independent,Visible,FALSE,St Davids Home,12 Castlebar Hill,Ealing,,London,Greater London,W5 1TE,51.52207184,-0.314455777
1819718,AEJ,Trust,Independent,Visible,FALSE,Llr NHS Partner Alliance,Leicester Royal Infirmary,Infirmary Square,,Leicester,Leicestershire,LE1 5WW,52.62781906,-1.134788156
1819811,AEM,Trust,Independent,Visible,FALSE,Dover Street Doctors,15 Dover Street,,,Canterbury,Kent,CT1 3HD,51.27606201,1.084162354
1819813,AEK,Trust,Independent,Visible,FALSE,Health Bridge Limited,109-111 Farringdon Road,,,London,Greater London,EC1R 3BW,51.52266693,-0.108012721
1819815,AEL,Trust,Independent,Visible,FALSE,Blue Star Medical Services Ltd,Unit 26 Intergra Business Park,Bircholt Road,,Maidstone,Kent,ME15 9GQ,51.23596954,0.562687099
1819839,AEQ,Trust,Independent,Visible,FALSE,Wigan Borough Federated Healthcare Ltd,Boston House,Wigan Health Centre,Frog Lane,Wigan,Lancashire,WN6 7LB,53.54957962,-2.644848347
2026367,AEN,Trust,Independent,Visible,FALSE,Core Medical Solutions Ltd,Lovewell Blake,66 North Quay,,Great Yarmouth,Norfolk,NR30 1HE,52.60789871,1.721810222
2026430,AEP,Trust,Independent,Visible,FALSE,Primary Eyecare (Devon) Limited,2 Woodbridge Street,,,London,Greater London,EC1R 0DG,51.52386093,-0.103508808
2026571,AER,Trust,Independent,Visible,FALSE,Consultant Eye Surgeons Partnership (Canterbury) LLP,34 Westway,,,Caterham,Surrey,CR3 5TP,51.28796005,-9.66E-02
2026589,AET,Trust,Independent,Visible,FALSE,Primary Eyecare (North East) Limited,2 Woodbridge Street,,,London,Greater London,EC1R 0DG,51.52386093,-0.103508808
2026591,AEV,Trust,Independent,Visible,FALSE,Primary Eyecare (Merton,,,,,,,,
2026593,AEW,Trust,Independent,Visible,FALSE,Improving Health Ltd,The Nunhead Surgery,58 Nunhead Grove,,London,Greater London,SE15 3LY,51.46411514,-0.058045983
2026672,AEX,Trust,Independent,Visible,FALSE,Somerset Primary Healthcare Limited,Lentells Limited,17-18 Leach Road,Chard Business Park,Chard,Somerset,TA20 1FA,50.88553238,-2.956455231
2026674,AF0,Trust,Independent,Visible,TRUE,At Medics Ltd,Barlby Surgery,St. Charles Hospital,Exmoor Street,London,Greater London,W10 6DZ,51.52243805,-0.217402473
2026772,AF2,Trust,Independent,Visible,FALSE,Primary Eyecare (East London & City) Limited,2 Woodbridge Street,,,London,Greater London,EC1R 0DG,51.52386093,-0.103508808
2026773,AEY,Trust,Independent,Visible,FALSE,Starfish Health And Wellbeing HQ,26-28 Wolverhampton Road,,,Cannock,Staffordshire,WS11 1AH,52.68759918,-2.031897306
2026808,AF3,Trust,Independent,Visible,FALSE,Primary Eyecare (Kent & Medway) Limited,2 Woodbridge Street,,,London,Greater London,EC1R 0DG,51.52386093,-0.103508808
2026815,AF4,Trust,Independent,Visible,FALSE,Primary Eyecare (Lincolnshire) Limited,2 Woodbridge Street,,,London,Greater London,EC1R 0DG,51.52386093,-0.103508808
2026920,AF5,Trust,Independent,Visible,FALSE,Arden,,,,,,,,
2026922,AF6,Trust,Independent,Visible,FALSE,Primary Eyecare (Airedale,,,,,,,,
2026924,AF7,Trust,Independent,Visible,FALSE,Primary Eyecare (Barnet,,,,,,,,
2026926,AF8,Trust,Independent,Visible,FALSE,Primary Eyecare (Bedfordshire) Limited,2 Woodbridge Street,,,London,Greater London,EC1R 0DG,51.52386093,-0.103508808
2026928,AF9,Trust,Independent,Visible,FALSE,Primary Eyecare (Bexley,,,,,,,,
2026930,AFA,Trust,Independent,Visible,FALSE,Primary Eyecare (Camden & Islington) Limited,2 Woodbridge Street,,,London,Greater London,EC1R 0DG,51.52386093,-0.103508808
2026931,AFC,Trust,Independent,Visible,FALSE,Primary Eyecare (Cheshire) Limited,2 Woodbridge Street,,,London,Greater London,EC1R 0DG,51.52386093,-0.103508808
2026932,AFD,Trust,Independent,Visible,FALSE,Chorley Medics Ltd,114 Wigan Road,Euxton,,Chorley,Lancashire,PR7 6JW,53.66820145,-2.675839663
2026934,AFE,Trust,Independent,Visible,FALSE,Primary Eyecare (Cornwall & Isles Of Scilly) Limited,2 Woodbridge Street,,,London,Greater London,EC1R 0DG,51.52386093,-0.103508808
2026935,AFF,Trust,Independent,Visible,FALSE,Primary Eyecare (Coventry) Limited,2 Woodbridge Street,,,London,Greater London,EC1R 0DG,51.52386093,-0.103508808
2026936,AFG,Trust,Independent,Visible,FALSE,Primary Eyecare (Croydon) Limited,2 Woodbridge Street,,,London,Greater London,EC1R 0DG,51.52386093,-0.103508808
2026937,AFH,Trust,Independent,Visible,FALSE,Primary Eyecare (Doncaster) Limited,2 Woodbridge Street,,,London,Greater London,EC1R 0DG,51.52386093,-0.103508808
2027013,AFJ,Trust,Independent,Visible,FALSE,Primary Eyecare (Dorset) Limited,2 Woodbridge Street,,,London,Greater London,EC1R 0DG,51.52386093,-0.103508808
2027014,AFK,Trust,Independent,Visible,FALSE,Primary Eyecare (Essex) Limited,2 Woodbridge Street,,,London,Greater London,EC1R 0DG,51.52386093,-0.103508808
2027015,AFL,Trust,Independent,Visible,FALSE,Primary Eyecare (Gloucestershire) Limited,2 Woodbridge Street,,,London,Greater London,EC1R 0DG,51.52386093,-0.103508808
2027016,AFM,Trust,Independent,Visible,FALSE,Primary Eyecare (Heart Of West Midlands) Limited,2 Woodbridge Street,,,London,Greater London,EC1R 0DG,51.52386093,-0.103508808
2027017,AFN,Trust,Independent,Visible,FALSE,Primary Eyecare (Merseyside) Limited,2 Woodbridge Street,,,London,Greater London,EC1R 0DG,51.52386093,-0.103508808
2027018,AFP,Trust,Independent,Visible,FALSE,Primary Eyecare (East Midlands) Limited,2 Woodbridge Street,,,London,Greater London,EC1R 0DG,51.52386093,-0.103508808
2027019,AFQ,Trust,Independent,Visible,TRUE,Primary Eyecare (Oxfordshire) Limited,2 Woodbridge Street,,,London,,EC1R 0DG,51.52386093,-0.103508808
2027020,AFR,Trust,Independent,Visible,FALSE,Primary Eyecare (Sheffield) Limited,2 Woodbridge Street,,,London,Greater London,EC1R 0DG,51.52386093,-0.103508808
2027021,AFT,Trust,Independent,Visible,FALSE,Primary Eyecare (Shropshire & Staffordshire) Limited,2 Woodbridge Street,,,London,Greater London,EC1R 0DG,51.52386093,-0.103508808
